row number,USRN ID,Street Name,Authority Name,Administrative area,Town,Location
20131,usrn22207722,GAINSBOROUGH ROAD,Newham,NEWHAM,LONDON,"[(54.700493, -5.376215), (54.701802, -5.37637), (54.701865, -5.376376), (54.701926, -5.376412), (54.701979, -5.376447), (54.702069, -5.376455), (54.702204, -5.376466), (54.702644, -5.376498), (54.702993, -5.376532), (54.703173, -5.376531), (54.703326, -5.376513), (54.703372, -5.376485), (54.703409, -5.376457), (54.703484, -5.376339), (54.703493, -5.37634), (54.703569, -5.376191), (54.703625, -5.376118), (54.703663, -5.376059), (54.703718, -5.376002)]"
20132,usrn22207732,GOLDCREST CLOSE,Newham,NEWHAM,LONDON,"[(54.722976, -5.390358), (54.723251, -5.390406), (54.723421, -5.390426), (54.723457, -5.390429), (54.723475, -5.390415), (54.723494, -5.390401), (54.723523, -5.390326), (54.723536, -5.39014)]"
20133,usrn22207733,GOLDEN PLOVER CLOSE,Newham,NEWHAM,LONDON,"[(54.711482, -5.397707), (54.711547, -5.397709), (54.711405, -5.397704), (54.711482, -5.397707), (54.711483, -5.396712), (54.711482, -5.397707)]"
20134,usrn22207737,GREBE CLOSE,Newham,NEWHAM,LONDON,"[(54.707949, -5.331803), (54.707915, -5.331627), (54.707915, -5.331627), (54.707882, -5.331473), (54.707485, -5.331873), (54.707713, -5.331752), (54.707915, -5.331627)]"
20135,usrn22207745,HARCOURT ROAD,Newham,NEWHAM,LONDON,"[(54.70491, -5.360636), (54.704642, -5.360624), (54.704638, -5.360624), (54.704632, -5.360619), (54.704591, -5.360587), (54.70491, -5.360636), (54.704846, -5.36056), (54.704717, -5.36041), (54.70491, -5.360636), (54.704714, -5.360535), (54.704671, -5.360513), (54.704638, -5.366234), (54.70466, -5.365785), (54.704778, -5.363466), (54.704856, -5.36192), (54.704897, -5.360945), (54.704909, -5.360667), (54.70491, -5.360636)]"
20136,usrn22207749,HEATHFIELD CLOSE,Newham,NEWHAM,LONDON,"[(54.721938, -5.388128), (54.721955, -5.388191), (54.721963, -5.388207), (54.721989, -5.388256), (54.722015, -5.388289), (54.722033, -5.388291), (54.72206, -5.388277), (54.722088, -5.388264), (54.72229, -5.388747), (54.722263, -5.388729), (54.722204, -5.388616), (54.722129, -5.388407), (54.722088, -5.388264), (54.722088, -5.388264), (54.722171, -5.388178), (54.722209, -5.388142)]"
20137,usrn22207764,ISOM CLOSE,Newham,NEWHAM,LONDON,"[(54.716748, -5.378124), (54.716707, -5.378121), (54.716808, -5.378067), (54.716749, -5.378124), (54.716748, -5.378124), (54.716838, -5.378553), (54.716805, -5.378442), (54.716748, -5.378124)]"
20138,usrn22207773,KINGS COURT,Newham,NEWHAM,LONDON,"[(54.715825, -5.361612), (54.715908, -5.361562), (54.715825, -5.361612), (54.715845, -5.361744), (54.71556, -5.362434), (54.715503, -5.361901), (54.715505, -5.361839), (54.715505, -5.361823), (54.715515, -5.361809), (54.71557, -5.361767), (54.715825, -5.361612)]"
20139,usrn22207787,LEONARD ROAD,Newham,NEWHAM,LONDON,"[(54.709982, -5.329686), (54.710303, -5.32948), (54.711073, -5.328937), (54.711531, -5.328618)]"
20140,usrn22207790,LESTER AVENUE,Newham,NEWHAM,LONDON,"[(54.702993, -5.376532), (54.702972, -5.377291), (54.702962, -5.377321), (54.702953, -5.377336), (54.702254, -5.377246), (54.702209, -5.377243), (54.702137, -5.377252), (54.702011, -5.377242), (54.70194, -5.377205), (54.701879, -5.377138)]"
20141,usrn22207803,MARGERY PARK ROAD,Newham,NEWHAM,LONDON,"[(54.710411, -5.340545), (54.710458, -5.340829), (54.710541, -5.341395), (54.710573, -5.341848), (54.710583, -5.342629), (54.710584, -5.342749), (54.710574, -5.343137), (54.710543, -5.3436), (54.710531, -5.343723), (54.710467, -5.344401), (54.710406, -5.344986), (54.710395, -5.345048), (54.710376, -5.345419), (54.710344, -5.346255), (54.710327, -5.346843), (54.7103, -5.347851)]"
20142,usrn22207814,MUIR STREET,Newham,NEWHAM,LONDON,"[(54.729148, -5.416696), (54.7293, -5.416709), (54.729646, -5.416763), (54.728504, -5.416549), (54.728585, -5.416555), (54.728728, -5.416582), (54.729646, -5.416763), (54.729721, -5.416775), (54.729646, -5.416763), (54.729639, -5.416989)]"
20143,usrn22207837,PARSONS ROAD,Newham,NEWHAM,LONDON,"[(54.717072, -5.368213), (54.717124, -5.368295), (54.717626, -5.369191)]"
20144,usrn22207839,PENGE ROAD,Newham,NEWHAM,LONDON,"[(54.717806, -5.354729), (54.717824, -5.355042), (54.717864, -5.355231), (54.71829, -5.357394), (54.718518, -5.358563)]"
20145,usrn22207846,PRINCES TERRACE,Newham,NEWHAM,LONDON,"[(54.716737, -5.362143), (54.716582, -5.361338), (54.716549, -5.361164)]"
20146,usrn22207853,RAVENHILL ROAD,Newham,NEWHAM,LONDON,"[(54.719159, -5.36267), (54.719246, -5.363112), (54.719326, -5.363462), (54.719358, -5.363603), (54.719558, -5.364505), (54.719585, -5.364693), (54.719694, -5.365448), (54.719693, -5.365463), (54.71987, -5.366534)]"
20147,usrn22207855,REGINALD ROAD,Newham,NEWHAM,LONDON,"[(54.710344, -5.346255), (54.709514, -5.346357), (54.709302, -5.346542), (54.70921, -5.346612), (54.709109, -5.346696), (54.70891, -5.346727), (54.708892, -5.346725), (54.708874, -5.346739), (54.708493, -5.346832)]"
20148,usrn22207857,RICHARDSON ROAD,Newham,NEWHAM,LONDON,"[(54.701615, -5.36339), (54.70097, -5.364269), (54.700708, -5.364619)]"
20149,usrn22207866,RONALD AVENUE,Newham,NEWHAM,LONDON,"[(54.703493, -5.37634), (54.703518, -5.375783), (54.703428, -5.375776), (54.70267, -5.375718), (54.702661, -5.375852), (54.702644, -5.376498)]"
20150,usrn22207872,RYMILL STREET,Newham,NEWHAM,LONDON,"[(54.734821, -5.417687), (54.735193, -5.417775), (54.735535, -5.417856), (54.735576, -5.417869), (54.735669, -5.417898), (54.735967, -5.417857), (54.736365, -5.417808)]"
20151,usrn22207873,SAIGASSO CLOSE,Newham,NEWHAM,LONDON,"[(54.72216, -5.400443), (54.72207, -5.400435), (54.72207, -5.400435), (54.722064, -5.400643), (54.722085, -5.400862), (54.722072, -5.401327), (54.72207, -5.400435), (54.721993, -5.400429)]"
20152,usrn22207875,SAMSON STREET,Newham,NEWHAM,LONDON,"[(54.717265, -5.366769), (54.717272, -5.366831), (54.717367, -5.367647), (54.717375, -5.367679), (54.717391, -5.367727), (54.717639, -5.368177), (54.717836, -5.368535), (54.718057, -5.368938), (54.718187, -5.369175), (54.718497, -5.369729), (54.718624, -5.369957)]"
20153,usrn22207876,SANDRINGHAM ROAD,Newham,NEWHAM,LONDON,"[(54.71863, -5.33956), (54.718938, -5.339477), (54.719358, -5.339248), (54.719906, -5.33895), (54.720006, -5.338896), (54.720177, -5.338802), (54.720499, -5.338626)]"
20154,usrn22207879,SELSDON ROAD,Newham,NEWHAM,LONDON,"[(54.720569, -5.367602), (54.720559, -5.367475), (54.720528, -5.367102), (54.720522, -5.367023), (54.720499, -5.366866), (54.720408, -5.366284), (54.720171, -5.364742), (54.720096, -5.364254), (54.720087, -5.364238), (54.719847, -5.363162), (54.719688, -5.362403), (54.719526, -5.361677), (54.719527, -5.361652), (54.719543, -5.361632), (54.719621, -5.36159), (54.720187, -5.361295)]"
20155,usrn22207883,SHERRARD ROAD,Newham,NEWHAM,LONDON,"[(54.717869, -5.34286), (54.718146, -5.342702), (54.718495, -5.342516), (54.719926, -5.341814), (54.720388, -5.341587), (54.72048, -5.341542), (54.720746, -5.341412), (54.721456, -5.341097), (54.722029, -5.340849), (54.722384, -5.340692), (54.722603, -5.340586), (54.723296, -5.340254), (54.723487, -5.340162), (54.72356, -5.340137)]"
20156,usrn22207887,SILVERLAND STREET,Newham,NEWHAM,LONDON,"[(54.733403, -5.416619), (54.733175, -5.418014)]"
20157,usrn22207896,ST GEORGES ROAD,Newham,NEWHAM,LONDON,"[(54.714207, -5.347181), (54.714804, -5.347213), (54.71492, -5.347253), (54.714974, -5.347258), (54.715063, -5.347265), (54.715154, -5.347241), (54.71538, -5.347198), (54.715959, -5.347075), (54.716103, -5.347056), (54.716381, -5.347094), (54.716502, -5.347095), (54.716597, -5.347096), (54.716633, -5.347099), (54.717715, -5.346971), (54.717899, -5.346945), (54.718208, -5.346903)]"
20158,usrn22207902,ST QUINTIN ROAD,Newham,NEWHAM,LONDON,"[(54.716123, -5.371318), (54.715903, -5.371439), (54.715647, -5.371605), (54.71562, -5.371602), (54.715602, -5.371601), (54.715568, -5.371551), (54.715494, -5.371297), (54.715411, -5.371367), (54.715375, -5.371364), (54.715348, -5.371347), (54.715323, -5.371298), (54.715012, -5.370527), (54.714902, -5.370269), (54.714818, -5.37006), (54.714792, -5.370027), (54.714737, -5.370038), (54.714527, -5.370176)]"
20159,usrn22207904,STAFFORD ROAD,Newham,NEWHAM,LONDON,"[(54.72153, -5.348187), (54.72186, -5.347965), (54.722098, -5.347814), (54.722189, -5.34776), (54.723104, -5.347178), (54.724395, -5.346357)]"
20160,usrn22207906,STORE ROAD,Newham,NEWHAM,LONDON,"[(54.733917, -5.422614), (54.733941, -5.422491), (54.73421, -5.421066), (54.734214, -5.421045), (54.734372, -5.420213), (54.734457, -5.419807)]"
20161,usrn22207907,STOREY STREET,Newham,NEWHAM,LONDON,"[(54.737422, -5.419602), (54.737382, -5.419006), (54.73737, -5.418787), (54.737336, -5.418411), (54.737422, -5.419602), (54.737519, -5.419583), (54.737433, -5.419756), (54.737422, -5.419602)]"
20162,usrn22207908,STORK ROAD,Newham,NEWHAM,LONDON,"[(54.708727, -5.343916), (54.708747, -5.344477), (54.708779, -5.344961), (54.708874, -5.346724), (54.708874, -5.346739)]"
20163,usrn22207910,STRONE ROAD,Newham,NEWHAM,LONDON,"[(54.72383, -5.343374), (54.723821, -5.343374), (54.723201, -5.343694), (54.722288, -5.344164), (54.720692, -5.34498), (54.719826, -5.345413), (54.718158, -5.346247)]"
20164,usrn22207921,TEASEL WAY,Newham,NEWHAM,LONDON,"[(54.700991, -5.372561), (54.701188, -5.372578), (54.701194, -5.371057), (54.701193, -5.371445), (54.701191, -5.371491), (54.701171, -5.371567), (54.701169, -5.372312), (54.701184, -5.372391), (54.701183, -5.372453), (54.701188, -5.372578), (54.701188, -5.372578), (54.701404, -5.372581)]"
20165,usrn22207934,VALE ROAD,Newham,NEWHAM,LONDON,"[(54.714102, -5.341036), (54.714569, -5.340963), (54.715276, -5.340853), (54.715748, -5.340705)]"
20166,usrn22207941,VERONA ROAD,Newham,NEWHAM,LONDON,"[(54.712086, -5.34893), (54.712257, -5.348913)]"
20167,usrn22207959,WINKFIELD ROAD,Newham,NEWHAM,LONDON,"[(54.712627, -5.36963), (54.712958, -5.369673), (54.713311, -5.369593), (54.713636, -5.369325), (54.7137, -5.369272)]"
20168,usrn22207963,WOODER GARDENS,Newham,NEWHAM,LONDON,"[(54.709783, -5.328754), (54.709217, -5.32908), (54.709153, -5.329121)]"
20169,usrn22207968,WORTLEY ROAD,Newham,NEWHAM,LONDON,"[(54.722786, -5.352516), (54.722931, -5.353437), (54.723168, -5.35494)]"
20170,usrn22207990,THORNGROVE ROAD,Newham,NEWHAM,LONDON,"[(54.717869, -5.358959), (54.717838, -5.358801), (54.717638, -5.357776), (54.717444, -5.356781), (54.717246, -5.355786), (54.717178, -5.355214), (54.717173, -5.355174), (54.71712, -5.354843)]"
20171,usrn22207991,WATERLOO ROAD,Newham,NEWHAM,LONDON,"[(54.709065, -5.331987), (54.708864, -5.33211), (54.708599, -5.332259)]"
20172,usrn22207992,WATERLOO ROAD,Newham,NEWHAM,LONDON,"[(54.72027, -5.353737), (54.720422, -5.354744), (54.720429, -5.354837), (54.720427, -5.354899), (54.720331, -5.355435), (54.72032, -5.355496)]"
20173,usrn22208003,CHARLES FLEMWELL MEWS,Newham,NEWHAM,LONDON,"[(54.710653, -5.413151), (54.710687, -5.412548)]"
20174,usrn22208032,QUAKERS PLACE,Newham,NEWHAM,LONDON,"[(54.723041, -5.339319), (54.723069, -5.339521), (54.723041, -5.339319), (54.722924, -5.33937), (54.723041, -5.339319), (54.722907, -5.338357), (54.722774, -5.337459), (54.722735, -5.337266), (54.72268, -5.337205), (54.722584, -5.337253), (54.722533, -5.337244), (54.7225, -5.337169), (54.722478, -5.337025), (54.722477, -5.337019), (54.722416, -5.336609)]"
20175,usrn22208050,VIOLET CLOSE,Newham,NEWHAM,LONDON,"[(54.701534, -5.382239), (54.701782, -5.382138), (54.701928, -5.382172), (54.701945, -5.382174), (54.702119, -5.382064)]"
20176,usrn22208052,WEST MERSEA CLOSE,Newham,NEWHAM,LONDON,"[(54.711882, -5.413268), (54.711655, -5.414047)]"
20177,usrn22208100,HENRY ADDLINGTON CLOSE,Newham,NEWHAM,LONDON,"[(54.740553, -5.39287), (54.740402, -5.39284), (54.739767, -5.39271), (54.739097, -5.39256)]"
20178,usrn22208116,SHEERNESS MEWS,Newham,NEWHAM,LONDON,"[(54.741487, -5.419767), (54.741649, -5.42036)]"
20179,usrn22208118,RADLEY TERRACE,Newham,NEWHAM,LONDON,"[(54.704806, -5.386309), (54.704874, -5.386473)]"
20180,usrn22208119,THE COMMON,Newham,NEWHAM,LONDON,"[(54.7047, -5.342901), (54.704547, -5.342252), (54.704441, -5.341854), (54.704437, -5.34184)]"
20183,usrn22208167,REINDEER CLOSE,Newham,NEWHAM,LONDON,"[(54.710866, -5.362162), (54.710894, -5.361946), (54.71094, -5.361559)]"
20184,usrn22208168,JOHN WESLEY CLOSE,Newham,NEWHAM,LONDON,"[(54.73283, -5.375015), (54.732925, -5.374977), (54.732993, -5.374894), (54.733113, -5.374751), (54.733282, -5.374643), (54.733441, -5.374642), (54.733456, -5.374642)]"
20185,usrn22208239,PONTOON ROAD,Newham,NEWHAM,LONDON,"[(54.714678, -5.411331), (54.714787, -5.411315)]"
20186,usrn22208248,FAITH MEWS,Newham,NEWHAM,LONDON,"[(54.726784, -5.332807), (54.726627, -5.332892), (54.726343, -5.333179)]"
20187,usrn22208282,KEIRIN ROAD,Newham,NEWHAM,LONDON,"[(54.68888, -5.333144), (54.689547, -5.334592)]"
20236,usrn22300111,BROADWALK,Redbridge,REDBRIDGE,LONDON,"[(54.70702, -5.263102), (54.707074, -5.263113), (54.707662, -5.2633), (54.708367, -5.263527), (54.709186, -5.26381), (54.709953, -5.264058), (54.710042, -5.264096), (54.71039, -5.264187), (54.710944, -5.264309), (54.71098, -5.264327), (54.711695, -5.264462), (54.712312, -5.26459), (54.712581, -5.264642)]"
20238,usrn22300138,BUSHEY AVENUE,Redbridge,REDBRIDGE,LONDON,"[(54.710519, -5.268158), (54.709589, -5.26788), (54.709634, -5.267216), (54.709775, -5.265659), (54.709953, -5.264058)]"
20239,usrn22300475,HERMITAGE WALK,Redbridge,REDBRIDGE,LONDON,"[(54.708078, -5.271086), (54.708237, -5.270986), (54.708301, -5.270975), (54.708354, -5.27098), (54.708381, -5.270997), (54.708399, -5.270999), (54.708469, -5.271066), (54.70868, -5.271254), (54.70876, -5.271292), (54.708777, -5.271293), (54.708991, -5.271357), (54.709134, -5.271415), (54.70916, -5.271433), (54.709245, -5.271602), (54.709305, -5.271755), (54.709364, -5.271899), (54.709414, -5.272012), (54.709436, -5.272031), (54.709459, -5.272052), (54.70946, -5.272053), (54.709467, -5.272063), (54.709495, -5.272081), (54.709504, -5.272086), (54.709905, -5.272145), (54.710129, -5.272179), (54.710138, -5.272179), (54.710326, -5.272225), (54.710415, -5.272248), (54.710548, -5.272305), (54.710761, -5.272416), (54.710931, -5.272445), (54.711071, -5.272448), (54.711201, -5.272451), (54.711264, -5.272441), (54.711346, -5.272401), (54.711373, -5.272388), (54.71149, -5.272381), (54.711633, -5.272424)]"
20240,usrn22300551,LAUREL WAY,Redbridge,REDBRIDGE,LONDON,"[(54.709578, -5.269757), (54.709543, -5.270082), (54.709543, -5.270082), (54.709668, -5.270293), (54.709694, -5.270311), (54.710265, -5.270481), (54.709543, -5.270082), (54.709434, -5.270067)]"
20241,usrn22301115,BRESSEY GROVE,Redbridge,REDBRIDGE,LONDON,"[(54.712826, -5.259553), (54.712271, -5.259446), (54.712164, -5.259422), (54.711665, -5.259242), (54.71138, -5.259126), (54.711123, -5.259012), (54.710571, -5.258797), (54.710295, -5.258682), (54.709754, -5.258405), (54.709463, -5.258211), (54.708949, -5.257921), (54.708507, -5.257653), (54.708147, -5.257453), (54.707702, -5.257169), (54.707383, -5.256973), (54.707348, -5.256954)]"
20243,usrn22301459,MALMESBURY ROAD,Redbridge,REDBRIDGE,LONDON,"[(54.709718, -5.25407), (54.709726, -5.253894), (54.709739, -5.253621), (54.709832, -5.251745), (54.709837, -5.251657), (54.709917, -5.250002), (54.70998, -5.248656)]"
20244,usrn22301739,WASHINGTON ROAD,Redbridge,REDBRIDGE,LONDON,"[(54.709201, -5.256591), (54.709245, -5.2556)]"
20271,usrn22302588,ASHBOURNE AVENUE,Redbridge,REDBRIDGE,LONDON,"[(54.720388, -5.271204), (54.720246, -5.271472), (54.720106, -5.271647), (54.719849, -5.27185), (54.719766, -5.271915), (54.719702, -5.271972), (54.719652, -5.272012), (54.718555, -5.272811), (54.718546, -5.272826), (54.71738, -5.273711)]"
20282,usrn22302674,CADOGAN GARDENS,Redbridge,REDBRIDGE,LONDON,"[(54.720388, -5.271204), (54.720331, -5.270966), (54.720124, -5.270002), (54.720115, -5.269986), (54.719981, -5.269307), (54.719852, -5.268753), (54.719524, -5.26722), (54.7195, -5.267105), (54.719213, -5.265766), (54.718797, -5.263838)]"
20285,usrn22302710,CHESTNUT DRIVE,Redbridge,REDBRIDGE,LONDON,"[(54.710265, -5.288728), (54.710318, -5.288794), (54.71068, -5.289336), (54.710777, -5.289476), (54.71152, -5.290553), (54.711779, -5.290932), (54.71183, -5.291044), (54.711855, -5.291109), (54.711854, -5.29114), (54.711853, -5.291171), (54.711834, -5.291216), (54.711695, -5.291391), (54.711607, -5.291508), (54.711443, -5.291727)]"
20287,usrn22302714,CHURCH PATH,Redbridge,REDBRIDGE,LONDON,"[(54.713459, -5.284685), (54.713393, -5.284136), (54.71337, -5.283668), (54.713362, -5.28331)]"
20291,usrn22302816,ELMCROFT CLOSE,Redbridge,REDBRIDGE,LONDON,"[(54.71877, -5.27651), (54.718697, -5.276224), (54.71864, -5.275676)]"
20294,usrn22302840,FELSTEAD ROAD,Redbridge,REDBRIDGE,LONDON,"[(54.715543, -5.292728), (54.715412, -5.292903), (54.714816, -5.293647), (54.714788, -5.293676), (54.714677, -5.293807), (54.714314, -5.294274), (54.713849, -5.294827), (54.713766, -5.294898), (54.71372, -5.294925), (54.713666, -5.294936), (54.71363, -5.294933), (54.71355, -5.294911), (54.713137, -5.294878)]"
20302,usrn22302924,HEATHERWOOD CLOSE,Redbridge,REDBRIDGE,LONDON,"[(54.718903, -5.312944), (54.718972, -5.313043), (54.719598, -5.311921), (54.719424, -5.312288), (54.719368, -5.312376), (54.719303, -5.312449), (54.719193, -5.312502), (54.719137, -5.312575), (54.719118, -5.31262), (54.71909, -5.312664), (54.718972, -5.313043), (54.718972, -5.313043), (54.719119, -5.313241)]"
20307,usrn22302976,KEATS CLOSE,Redbridge,REDBRIDGE,LONDON,"[(54.716296, -5.280208), (54.716108, -5.279973), (54.715992, -5.279827)]"
20308,usrn22302982,KENWOOD GARDENS,Redbridge,REDBRIDGE,LONDON,"[(54.71723, -5.263292), (54.717362, -5.263054), (54.717448, -5.262875), (54.717526, -5.262737)]"
20311,usrn22303001,LANGLEY DRIVE,Redbridge,REDBRIDGE,LONDON,"[(54.718267, -5.296305), (54.718378, -5.296173), (54.718605, -5.294498), (54.718606, -5.294483), (54.718749, -5.293516), (54.718821, -5.29318), (54.718831, -5.293134), (54.718922, -5.292769), (54.719033, -5.292327), (54.719078, -5.292114), (54.719126, -5.291885), (54.719148, -5.291731), (54.719182, -5.29147), (54.71919, -5.291191), (54.719188, -5.290927), (54.719175, -5.290755)]"
20313,usrn22303019,LIMES AVENUE,Redbridge,REDBRIDGE,LONDON,"[(54.71932, -5.276104), (54.719622, -5.277262), (54.719703, -5.277564)]"
20315,usrn22303031,LORNE GARDENS,Redbridge,REDBRIDGE,LONDON,"[(54.720762, -5.278643), (54.72074, -5.277803), (54.720729, -5.27687), (54.720722, -5.276807), (54.720694, -5.276494), (54.720673, -5.276306), (54.720604, -5.275866), (54.720516, -5.275439), (54.720466, -5.275256), (54.720421, -5.275192)]"
20319,usrn22303052,MARGARETTING ROAD,Redbridge,REDBRIDGE,LONDON,"[(54.7226, -5.309595), (54.722537, -5.308938), (54.722536, -5.308301), (54.722537, -5.30827), (54.722541, -5.308115), (54.722556, -5.307914), (54.722609, -5.307608), (54.722731, -5.307105)]"
20327,usrn22303170,RANELAGH GARDENS,Redbridge,REDBRIDGE,LONDON,"[(54.721238, -5.278651), (54.721252, -5.278823), (54.721246, -5.279024), (54.721234, -5.279147), (54.721223, -5.279209), (54.721213, -5.279254), (54.721204, -5.279269), (54.721176, -5.279283), (54.72115, -5.279265)]"
20337,usrn22303249,SOUTH VIEW DRIVE,Redbridge,REDBRIDGE,LONDON,"[(54.717851, -5.264569), (54.717944, -5.264794), (54.718121, -5.265243), (54.718237, -5.26561), (54.718395, -5.266073), (54.718533, -5.266643), (54.718541, -5.266659), (54.718839, -5.267957), (54.719263, -5.269917), (54.719383, -5.27047), (54.719702, -5.271972)]"
20348,usrn22303366,WARWICK ROAD,Redbridge,REDBRIDGE,LONDON,"[(54.718271, -5.280321), (54.719103, -5.279162), (54.719149, -5.279103), (54.71934, -5.278954), (54.719581, -5.278765), (54.719939, -5.278499)]"
20349,usrn22303370,WELL COTTAGE CLOSE,Redbridge,REDBRIDGE,LONDON,"[(54.721194, -5.294211), (54.721231, -5.294158), (54.7214, -5.293917), (54.721512, -5.29374), (54.721552, -5.293619), (54.721555, -5.293511), (54.721555, -5.293511), (54.721502, -5.29346), (54.721441, -5.293393), (54.721424, -5.29336), (54.721425, -5.293314), (54.721426, -5.293283), (54.721436, -5.293252), (54.721454, -5.293238), (54.721545, -5.293215), (54.721571, -5.293232), (54.72158, -5.293249), (54.721586, -5.293342), (54.721575, -5.293404), (54.721565, -5.293465), (54.721555, -5.293511)]"
20374,usrn22304803,AVONDALE COURT,Redbridge,REDBRIDGE,LONDON,"[(54.716507, -5.249691), (54.716574, -5.24923), (54.716648, -5.248786), (54.716472, -5.248638), (54.716648, -5.248786), (54.716648, -5.248786), (54.716948, -5.249027), (54.716966, -5.249013), (54.717005, -5.248892)]"
20415,usrn22305285,ROSE AVENUE,Redbridge,REDBRIDGE,LONDON,"[(54.718575, -5.258741), (54.718876, -5.25892), (54.719155, -5.258896), (54.719488, -5.258876), (54.719821, -5.258872), (54.719884, -5.258861), (54.719965, -5.258868), (54.720116, -5.258958), (54.720695, -5.259289)]"
